"frame_path","label","video_dir","frame_idx","img_key"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000235.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","235","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000235.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000236.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","236","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000236.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000237.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","237","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000237.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000238.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","238","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000238.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000239.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","239","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000239.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000240.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","240","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000240.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000241.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","241","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000241.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000242.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","242","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000242.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000243.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","243","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000243.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000244.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","244","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000244.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000245.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","245","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000245.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000246.jpg","1","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","246","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000246.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000247.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","247","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000247.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000248.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","248","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000248.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000249.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","249","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000249.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000250.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","250","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000250.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000251.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","251","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000251.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000252.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","252","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000252.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000253.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","253","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000253.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000254.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","254","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000254.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000255.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","255","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000255.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000256.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","256","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000256.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000257.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","257","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000257.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000258.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","258","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000258.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000259.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","259","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000259.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000260.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","260","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000260.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000261.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","261","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000261.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000262.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","262","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000262.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000263.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","263","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000263.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000264.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","264","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000264.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000265.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","265","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000265.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000266.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","266","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000266.jpg"
"preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000267.jpg","0","preprocess\data\extracted\frames\YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p","267","YTDown.com_Shorts_2-Minute-Pull-Up-Challenge-Strict-Form-O_Media_i6NCYnhDzl4_001_1080p_frame000267.jpg"
